Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Late-demographic dividend,LTE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8597E+11,2.60618E+11,3.14846E+11,5.01419E+11,7.26566E+11,5.86557E+11,,9.77793E+11,6.54885E+11,5.12427E+11,7.30811E+11,1.02529E+12,1.01942E+12,2.41906E+12,8.80232E+12,6.09764E+12,9.52895E+12,1.0268E+13,8.64665E+12,6.78341E+12,9.40112E+12,1.35804E+13,4.04978E+13,1.96316E+13,1.87577E+13,1.47623E+13,2.01315E+13,3.4235E+13,,
Lithuania,LTU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203800000,492900000,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,17000000,16010000,20140000,42250000,120310000,125450000,255120000,204500000,197250000,147450000,114210000,211240000,268840000,205310000,514100000,995520000,1548420000,951190000,1222420000,430950000,307290000,283010000,396490000,226700000,240370000,244010000,1790660000,280880000,177820000,122730000,114950000,119540000,110450000,95950000,70425208.81,93543038.42,79466636.15,48700000,47910000,,
Latvia,LVA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,11800000,83100000,88700000,43000000,272700000,164100000,188500000,158200000,159200000,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488000000,812700000,2446200000,2070600000,3167000000,5206900000,8365000000,3155900000,1733700000,998900000,2578500000,3928700000,7890600000,9859300000,23172000000,13766900000,7913100000,6098300000,4092520000,3492990000,3236760000,3039870000,2919000000,3177675708,4227434947,3901624196,3260540000,3608980000,,
Monaco,MCO,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65388E+12,9.78959E+11,9.03563E+11,6.25748E+11,4.32193E+11,4.70275E+11,6.64371E+11,5.49848E+11,8.77876E+11,6.36402E+11,4.65374E+11,3.86784E+11,3.87102E+11,4.2066E+11,1.14966E+12,,
Mexico,MEX,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,1336000000,4113270000,3219620000,4181000000,782100000,935950000,1835230000,3042600000,4007450000,10419890000,7672070000,13547450000,18537610000,31648500000,44155420000,62595530000,57168360000,34191800000,43122900000,51705040000,27960160000,34930700000,44700320000,53088620000,25436580000,23082300000,44231400000,54486860000,81840850000,1.1792E+11,84860570000,77556620000,1.1112E+11,99789260000,1.19687E+11,1.63692E+11,1.28035E+11,1.03654E+11,1.11895E+11,1.09071E+11,93796621058,84702670000,82700820000,,
Marshall Islands,MHL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33688E+11,4.83141E+11,4.47678E+11,6.70016E+11,8.91709E+11,7.20269E+11,,1.78598E+12,1.04851E+12,8.53115E+11,1.17304E+12,1.76554E+12,1.92133E+12,3.6013E+12,1.06874E+13,7.71125E+12,1.12184E+13,1.21545E+13,1.00694E+13,8.13535E+12,1.07666E+13,1.49936E+13,4.19436E+13,2.12543E+13,2.08532E+13,1.68403E+13,2.22453E+13,3.78911E+13,,
North Macedonia,MKD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35420000,52700000,185910000,48860000,54850000,51110000,100660000,139480000,270520000,94590000,68090000,36470000,48560000,48770000,44090000,67360000,61460000,88800000,73870539.1,105439585.2,98752432.18,100450000,71670000,,
Myanmar,MMR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40161400000,,,,,35880244506,,,,,,
Montenegro,MNE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357020000,83270000,,44400000,76590000,43510000,,,,,,,,,,
Mongolia,MNG,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37520000,83450000,53540000,99190000,122160000,94470000,70810000,65420000,105350000,55030000,102660000,114100000,139800000,156870000,411780000,348680000,340260000,365000000,510030000,295840000,321260000,463330000,460790000,319568571,449585432.6,454998235.7,373220000,310770000,,
Malawi,MWI,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,2572600000,3103870000,1223970000,2999960000,2154930000,2399010000,1168600000,3810980000,2503230000,6606150000,10711640000,10684400000,18566190000,14162584000,11942760000,60129400000,25646550000,42592300000,26551930000,42056320000,52511580000,21032890000,25728420000,45712010000,54191340000,44644510000,69145410000,1.54641E+11,82321320000,80838640000,1.14789E+11,1.30318E+11,1.23657E+11,1.42164E+11,1.42651E+11,1.11482E+11,98285417642,1.37419E+11,1.35335E+11,1.0862E+11,2.48608E+11,,
North America,NAC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,1.4249E+11,1.7969E+11,1.72541E+11,2.36003E+11,2.89928E+11,4.36972E+11,4.39447E+11,5.24612E+11,8.25292E+11,1.13373E+12,1.50777E+12,2.2389E+12,2.97022E+12,2.03388E+12,2.43095E+12,2.10022E+12,2.21318E+12,2.60615E+12,3.56777E+12,3.80489E+12,5.36207E+12,7.23051E+12,9.6036E+12,1.2662E+13,1.92086E+13,3.04107E+13,2.13297E+13,1.75014E+13,1.65517E+13,1.98097E+13,2.67244E+13,3.18191E+13,4.45977E+13,4.87484E+13,3.56393E+13,3.74303E+13,4.25194E+13,3.36975E+13,3.45709E+13,4.03205E+13,4.24946E+13,4.32249E+13,4.10661E+13,3.44009E+13,2.46247E+13,,,
Namibia,NAM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12200000,2990000,37710000,23100000,12980000,22380000,18520000,5200000,1620000,2740000,19880000,5520000,17300000,20480000,14650000,24990000,20250000,12760000,59900000,33600000,69820000,,,,,98080000,36470000,,
New Caledonia,NCL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30200000,44800000,83580000,314620000,499030000,609520000,112600000,,169200000,,,1680630000,1953770000,3597590000,17359880000,16718610000,4492730000,5105160000,3871930000,4092800000,6227900000,5132910000,4084890000,1509644083,2206106213,2586201830,2716610000,2481930000,,
Nicaragua,NIC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,4763010000,5872000000,7866000000,9963000000,4678350000,4747900000,4020580000,4921430000,9482660000,11095310000,20206640000,33607600000,44544020000,30165540000,48881340000,43698110000,42545370000,44532750000,51112190000,75939950000,1.15796E+11,1.71321E+11,2.48329E+11,4.04866E+11,4.19909E+11,6.50382E+11,4.55908E+11,5.28096E+11,5.38916E+11,6.28501E+11,5.94702E+11,9.00784E+11,1.54146E+12,9.70764E+11,5.42077E+11,5.57392E+11,5.17451E+11,4.17462E+11,4.76592E+11,4.76177E+11,,,,,,,,
Norway,NOR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,84000000,99510000,87380000,906430000,2195860000,2127620000,1700320000,9646190000,4815010000,13030540000,14829960000,12609870000,9120080000,16629300000,18179710000,24486420000,35396600000,45792280000,39820060000,49890630000,60355500000,52842920000,36490730000,48890150000,91525110000,1.41729E+11,2.82837E+11,4.07837E+11,2.7172E+11,2.07692E+11,2.12021E+11,1.84791E+11,1.19607E+11,96531630000,1.0233E+11,95998950000,1.05333E+11,1.17842E+11,1.19168E+11,1.01703E+11,,,
Nepal,NPL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,937670000,2151500000,2934250000,1078100000,943800000,1925800000,2705770000,3023160000,6731400000,7399850000,8373880000,9684600000,8861920000,11767040000,12045890000,9975220000,8509680000,2586820000,3861970000,5090390000,5456180000,5406900000,5950220000,3297690000,3296850000,1916000000,,5347360000,8852080000,8655490000,9059180000,10935502053,11867884009,12186935213,12471500000,22199380000,,
OECD members,OED,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,2.96086E+11,3.65033E+11,3.58722E+11,5.38493E+11,5.97482E+11,7.85843E+11,8.66028E+11,7.82965E+11,1.35055E+12,1.7135E+12,2.43687E+12,4.00515E+12,6.62168E+12,5.94321E+12,6.63323E+12,5.40313E+12,4.57207E+12,4.56949E+12,6.4414E+12,7.36877E+12,9.01231E+12,1.09231E+13,1.48873E+13,1.9823E+13,2.90212E+13,4.34374E+13,3.18491E+13,2.57291E+13,2.62006E+13,3.20468E+13,4.06513E+13,5.11354E+13,7.37068E+13,7.31131E+13,5.25696E+13,5.52881E+13,6.02694E+13,4.79833E+13,5.08027E+13,5.72141E+13,5.61443E+13,5.41733E+13,5.38406E+13,4.79761E+13,3.60744E+13,,,
Oman,OMN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187900000,304300000,269780000,657910000,3727530000,1942080000,485850000,548600000,348000000,,,1971430000,3654220000,2916820000,6909370000,8799790000,5833970000,3309430000,2548940000,2662690000,5735640000,5804960000,3559680000,2459047123,2385830010,1916584223,1718600000,1040880000,,
Other small states,OSS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895610000,,,,,,,,,,,,,,20426350000,21632650000,56256530000,,,,,,,,
Pakistan,PAK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560590000,10562900000,8989720000,20824200000,30999800000,12452800000,,,1.40293E+11,1.39436E+11,1.24831E+11,99831760000,42279910000,17593320000,11653590000,9637900000,11976000000,562900000,539700000,,,,,,,,
Panama,PAN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61700000,70190000,8560000,23220000,54690000,106200000,57700000,181980000,44800000,58900000,53200000,180500000,156400000,253400000,362500000,290800000,32300000,68000000,324000000,716400000,190500000,248300000,,,,,374300000,210130000,,
Peru,PER,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547500000,3091400000,3884800000,3554100000,3857670000,2627380000,2455010000,2190650000,736170000,959820000,969200000,1057210000,1715940000,4132310000,8060850000,3681120000,2958750000,3993420000,5176170000,5278840000,3173100000,3227690000,1451050000,2695263973,6338486327,2276122243,1593400000,2112620000,,
Philippines,PHL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,1542000000,377000000,330000000,1416000000,376000000,303000000,1724000000,4733000000,2471000000,6087000000,3054000000,3469000000,6243000000,6593100000,13934400000,14666800000,25510400000,20350000000,10505910000,19378710000,7374260000,3013660000,2142550000,2444850000,3233590000,5352940000,9158600000,24234700000,12368670000,14319410000,22249330000,27366630000,35684030000,44588930000,42213210000,38418040000,35851411587,33804496728,29213839415,29994650000,32738060000,,
Palau,PLW,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000,1301000,2360000,3990000,17090000,24860000,53720000,65060000,28170000,26750000,72560000,,,68510000,17760000,63850000,900000,,,,,
Poland,POL,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000000,417000000,1975100000,5206700000,2769110000,5543800000,7424680000,8872930000,10745410000,20459530000,10176860000,3242530000,7764010000,17805410000,26241350000,53233690000,90168840000,51688940000,56628310000,69439410000,73064170000,60228450000,72612730000,57794630000,52627770000,45639568724,68001894912,54748164734,50394380000,83438270000,,
Pre-demographic dividend,PRE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704050000,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396700000,4978500000,4212300000,7078900000,19886680000,50223630000,38162770000,55584450000,27286080000,22559990000,23901400000,37116910000,35726030000,66037100000,1.37402E+11,75908300000,44769670000,53651340000,35645570000,26436150000,38972910000,46804660000,,,,,,,,
Paraguay,PRY,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200000,29740000,19410000,15330000,11960000,,13700000,9400000,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106620000,134140000,52880000,31970000,41350000,142230000,942800000,462000000,635640000,856540000,413930000,373940000,302470000,242920000,240350000,353910000,320380000,445960000,469060000,353490000,273890000,190090000,,
Pacific island small states,PSS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,2.9657E+11,3.65679E+11,3.5905E+11,5.37566E+11,5.94885E+11,7.84278E+11,8.64209E+11,7.79454E+11,1.34966E+12,1.71473E+12,2.43437E+12,4.01623E+12,6.6577E+12,5.95964E+12,6.66266E+12,5.43331E+12,4.57816E+12,4.59808E+12,6.54408E+12,7.46617E+12,9.04902E+12,1.10387E+13,1.52696E+13,1.99269E+13,2.91662E+13,4.36212E+13,3.19847E+13,2.58514E+13,2.63975E+13,3.22888E+13,4.083E+13,5.16005E+13,7.53956E+13,7.44207E+13,5.36453E+13,5.63039E+13,6.12873E+13,4.86445E+13,5.16074E+13,5.82024E+13,5.7797E+13,5.51612E+13,5.53096E+13,4.97926E+13,3.74096E+13,,,
French Polynesia,PYF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20754100000,29940120000,48186490000,25319200000,18401500000,22908600000,19410000000,20564610000,54729710000,24152160000,18956146618,18330180817,18980064807,13341180000,23174370000,,
Romania,ROU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238200000,151260000,100990000,56520000,104500000,143000000,220680000,828200000,1421570000,1604660000,2787110000,1225040000,1649630000,1677610000,2930150000,2005700000,1484440000,1550730000,1759480000,1721030000,2351360000,2434860000,2044510000,2933430000,,
Russian Federation,RUS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28201700000,47667400000,79722900000,1.18694E+11,1.47886E+11,5.82649E+11,1.27702E+12,1.15501E+12,5.1039E+11,5.06852E+11,5.54232E+11,3.40316E+11,2.3551E+11,1.5994E+11,1.17317E+11,1.39578E+11,1.45515E+11,1.4717E+11,1.80721E+11,2.76594E+11,,
Rwanda,RWA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980000,,,
South Asia,SAS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44912E+11,2.60988E+11,1.97228E+11,2.83504E+11,5.18136E+11,6.14441E+11,7.63055E+11,1.19192E+12,1.08197E+12,1.07191E+12,1.08237E+12,7.57319E+11,6.52533E+11,5.74325E+11,7.80382E+11,8.17595E+11,8.2487E+11,1.23371E+12,1.31295E+12,1.29966E+12,1.96195E+12,,
Saudi Arabia,SAU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22291000000,35678100000,1.59057E+11,4.72941E+11,1.10353E+12,1.40305E+12,6.81948E+11,5.23327E+11,3.3511E+11,2.01211E+11,2.91436E+11,5.11178E+11,3.62402E+11,5.67392E+11,4.36941E+11,3.0638E+11,2.18381E+11,2.29578E+11,2.20783E+11,4.85419E+11,,
Sudan,SDN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,1063000000,3645700000,6376700000,2419000000,5587600000,3842600000,1445610000,2681700000,7222420000,4622030000,14114810000,21069600000,18083700000,18905900000,83468250000,88880800000,63952220000,60254800000,74137300000,58509600000,1.07407E+11,95153100000,71093600000,63047800000,94336510000,1.10812E+11,1.16623E+11,1.85885E+11,3.81289E+11,2.53028E+11,2.53832E+11,3.05797E+11,2.74686E+11,2.60747E+11,2.78735E+11,2.00607E+11,1.9803E+11,1.88052E+11,2.19612E+11,2.19525E+11,1.14204E+11,,,
Solomon Islands,SLB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48500000,12500000,26700000,22000000,90000000,118100000,561630000,437770000,678440000,1632760000,3092920000,1187160000,680910000,313970000,382640000,240600000,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13840200000,16344660000,27822610000,43586700000,55499300000,73412190000,,35723100000,,,85992090000,1.14014E+11,1.79046E+11,,,,,,,,,,,,,,,,
South Sudan,SSD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13840200000,16344660000,27822610000,43586700000,55499300000,73412190000,,35723100000,,,85992090000,1.14014E+11,1.79046E+11,,,,,,,,,,,,,,,,
Small states,SST,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700000,174700000,834700000,2607100000,2368800000,1012000000,478000000,534000000,953200000,880900000,746500000,750500000,66400000,99500000,31270000,21080000,174680000,308920000,452810000,76940000,53950000,10240000,,,,,,,,
Slovenia,SVN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,416600000,348100000,494100000,519740000,806050000,848370000,638860000,965680000,926520000,500240000,771260000,476050000,1056370000,2936580000,1352320000,1032860000,484040000,512100000,399910000,412580000,735840000,364530000,305770691,400826169,375064750.8,149940000,462050000,,
Sweden,SWE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,109000000,126000000,374000000,424000000,2062300000,1796400000,3669500000,4614200000,9847400000,8470200000,10799760000,16924000000,19588400000,18661700000,18034400000,15665200000,20534700000,28450200000,40607900000,88487090000,99323720000,1.3047E+11,1.52824E+11,1.99769E+11,2.14819E+11,3.7906E+11,2.99878E+11,1.85567E+11,1.98437E+11,3.098E+11,,,,,,,,,,,,,,,,,,
