Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lithuania,LTU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085097558,2.17832212,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.369379179,0.35387333,0.453763495,0.923051022,1.799540631,1.507649012,2.708807105,2.037324576,1.54357303,1.065835319,0.735950696,1.326424404,1.518715706,0.984554145,2.460360174,5.08857254,7.684446157,4.343468675,5.757934355,2.014958835,1.299332624,0.953946948,1.130733684,0.601768726,0.560170544,0.473003085,3.043048653,0.515685654,0.316326973,0.19892609,0.192300024,0.183334345,0.160526563,0.159726102,0.11319308,0.142352663,0.111924273,0.069680423,0.065007343,,
Latvia,LVA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000345475,0.197481315,1.272992285,1.237741982,0.570762002,3.426373191,1.962355609,1.972369746,1.343869639,1.102821437,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54159753,2.282599885,6.267440708,4.797323005,8.089845146,11.19821028,18.08006419,7.336324221,3.955376345,2.121834276,4.443440098,5.942298691,11.46012401,12.99262421,26.65043832,13.52043505,7.822750962,6.045982333,3.717747573,3.26638786,2.796595759,2.551706984,2.643690707,2.848070068,3.566234603,3.063914744,2.529113607,2.973936216,,
Monaco,MCO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1534731,60.26565718,45.1139708,33.87626769,19.47035674,16.54153983,21.83633269,21.16426592,30.55295411,23.65072191,17.65096538,14.22538507,13.76340549,14.21730548,42.43858262,,
Mexico,MEX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,1.301528113,3.057468134,1.566137813,1.584925863,0.423666812,0.599326361,0.996158328,1.558381138,2.978275935,7.062294518,4.224448763,6.118907145,7.095636052,10.10683233,12.15874091,11.80689599,10.32631425,8.994114994,9.978504502,9.877750765,5.015625282,5.533581851,6.023803992,6.668883483,3.137738149,3.015126506,5.397632795,5.938157301,8.021528267,10.69713664,7.305782552,8.220642807,10.05226375,8.119458696,9.535941033,12.33142872,9.383266094,8.543190691,10.06042983,9.160073774,7.46609945,6.489569423,7.379118928,,
Marshall Islands,MHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43668152,15.37116876,12.30813734,16.15652893,20.20960665,16.37812288,,36.681862,19.88558138,16.50552033,20.15321296,24.37694754,22.36995295,34.94615635,83.8282004,50.56448943,74.66816738,65.28137434,45.29729773,34.72763472,43.14614528,58.1349056,173.189561,87.15704277,77.89230285,59.30938144,75.73729298,133.427784,,
North Macedonia,MKD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894844994,1.268294224,4.568357029,1.195097616,1.226946834,0.938070887,1.650680107,2.173877727,3.990957005,1.193508727,0.74903139,0.419370532,0.537416378,0.505979594,0.465980157,0.638421047,0.528649565,0.800614262,0.63310285,0.781929307,0.641066674,0.628111692,0.469886823,,
Myanmar,MMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.647839141,,,,,3.558084806,,,,,,
Montenegro,MNE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699754419,1.831851346,,1.071691362,1.685360466,1.064457998,,,,,,,,,,
Mongolia,MNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149733908,2.345324132,1.325135353,2.243126996,2.917340152,2.265645305,1.630173678,1.402862871,2.283447825,1.136675761,1.764961025,1.734348194,2.15450043,2.231814273,5.052422218,3.490165681,3.72730691,3.64866069,4.427953581,2.53533034,2.613362692,3.543868706,3.837584999,2.537435495,3.278413473,3.08772818,2.585280061,2.724115535,,
Malawi,MWI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,10.50545735,12.41335196,4.566286596,9.885380089,6.348691961,7.689224975,4.21358371,11.84225199,7.096910435,17.00513772,24.33104126,21.74138291,31.37900749,21.17137453,16.03520873,67.78554485,25.42903161,42.5900328,36.79208837,53.13601894,55.98862068,22.6686734,25.51270338,41.48006132,43.44013518,31.10369932,42.50073772,79.89710358,35.6660215,39.96818846,45.01229825,43.7378017,39.32578282,43.97608434,42.1963137,36.99344004,32.62521131,43.06343256,37.71993727,29.74445421,73.67112133,,
North America,NAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,7.663530864,8.636097238,7.520908028,9.179536665,10.09772409,13.95148919,12.50457773,14.33978575,20.75734833,25.79980973,32.04508803,45.15159674,56.16532998,35.39754705,39.15336981,32.01938143,32.68778176,36.63048703,47.96930373,48.36403873,65.01257258,83.04801432,103.9860016,130.5371356,186.2580144,276.4806944,188.3488884,149.6653388,133.9548053,149.5254489,187.972421,210.1518112,279.6128714,298.5238347,224.7208614,224.4974307,244.3734895,186.2899793,184.9080499,208.2362436,214.9536966,213.6673352,194.3151621,154.5025978,106.4525492,,,
Namibia,NAM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332742077,0.075153684,0.945311037,0.555958023,0.335131211,0.57851107,0.472180106,0.146176588,0.048370196,0.055618263,0.300792561,0.076155002,0.216201907,0.231686357,0.170201761,0.279566251,0.177143464,0.101889593,0.459283498,0.278993131,0.561460235,,,,,0.782016921,0.344584906,,
New Caledonia,NCL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053243019,0.055721661,0.059310341,0.16939622,0.248458557,0.279063548,0.190379328,,0.230023067,,,1.237898812,1.112178324,1.50870816,6.238707385,4.924824257,1.52291371,1.391088094,0.934195731,0.882124064,1.197403246,0.893948998,0.82853325,0.373074842,0.587127419,0.613222938,0.572499444,0.574256438,,
Nicaragua,NIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,4.751154759,5.378830096,6.192872297,6.392287609,2.603865684,2.432922924,2.449568452,3.105404253,6.179824173,7.709752346,14.04742913,16.73167846,18.17779661,11.51749893,18.92156202,13.72727664,12.99093967,12.26923011,14.45684216,20.0300419,25.60145287,38.02990642,59.57814533,92.43342274,93.92892025,155.7878586,105.6353611,111.4451385,92.90525883,95.46177013,86.77375618,122.7300868,181.6567468,101.9848942,62.19908288,65.77826535,57.15980116,49.76167191,54.33279129,53.37302359,,,,,,,,
Norway,NOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.130355066,0.156470494,0.139479508,1.470826842,3.538402126,3.252402137,2.160697202,10.23686671,4.725218522,12.69613221,12.37977447,10.34677526,6.970511019,13.79118298,14.29994598,16.10634904,21.64663428,28.37954627,25.81857213,30.72391388,35.20149595,30.32777542,18.62581092,21.313534,34.50279771,45.72233027,81.52919562,101.2897868,58.44479266,53.53214001,49.18692854,36.8578242,23.32535541,18.35151614,20.39523051,24.73182982,28.39484093,29.33261796,27.09672819,24.88197953,,,
Nepal,NPL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.799342681,7.029973254,7.267248536,2.386401258,2.148896216,4.232980598,6.329978075,7.258517046,14.39082984,13.37771999,13.10082893,13.80736337,13.4118816,20.92767612,20.49936451,18.95590626,15.79598441,3.882497613,4.376126059,4.899070986,4.756079008,4.847550342,4.337244462,2.477019505,2.716282566,1.307693253,,3.034709363,4.636864913,4.299508041,5.087584256,5.790933084,5.745593997,5.751628566,5.852636773,10.44333773,,
OECD members,OED,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.215171421,6.982924673,6.354443573,7.779506088,7.134481617,9.190570086,9.925856327,9.150814655,15.0790644,18.3371374,24.7185215,33.52414951,47.86112527,38.10811313,40.67344273,29.48477949,23.25749418,21.6066471,29.69653297,31.82462759,35.17342884,42.27281077,58.50733757,77.08735666,107.4417601,157.4055794,116.5207543,90.0536855,81.91447955,89.99676653,110.7286182,132.1021405,174.2401163,162.8725023,124.9391944,125.2685673,127.5549522,101.1664615,105.8323865,116.7749998,140.9688652,141.174773,134.2394055,113.5248091,84.71264218,,,
Oman,OMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50402927,2.355471785,1.954559175,4.306324073,23.5361735,13.87505777,3.11573005,2.812258541,1.789019076,,,7.960962922,11.75671121,7.837589384,16.41750672,14.44827948,12.05655568,5.091940116,3.289059696,3.046247861,6.377466947,6.262154264,4.52248015,3.273111153,2.950689428,2.094493616,1.951604872,1.371213621,,
Other small states,OSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.911993934,,,,,,,,,,,,,,7.273819015,7.458149138,18.67180783,,,,,,,,
Pakistan,PAK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.781704144,16.91868467,14.45479545,33.06800785,31.16033733,12.81869445,,,106.1087378,96.02486737,77.1171814,54.21488451,20.90955796,9.391228848,5.924260283,4.179731516,4.788351235,0.217623917,0.198864754,,,,,,,,
Panama,PAN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702526616,0.7494696,0.089410555,0.235246584,0.512208809,0.917456047,0.475670242,1.479017386,0.358342281,0.453275304,0.388491843,1.20226078,0.955149857,1.396784594,1.702198859,1.155991763,0.119115072,0.230976004,0.934088407,1.77196467,0.417764074,0.497381884,,,,,0.536847969,0.368088357,,
Peru,PER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44274394,6.887826981,7.286806283,6.432479116,6.634280933,4.733892815,4.891693313,4.23356966,1.414890935,1.75221407,1.650234975,1.583391536,2.256016733,4.661734147,7.889568946,3.05358912,2.44883038,2.706896301,3.013575718,2.74011908,1.577279198,1.607525411,0.764503291,1.404528711,3.003908291,1.022530467,0.697862376,1.046122777,,
Philippines,PHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,4.184749822,0.930878244,0.781879145,3.750081448,1.052331504,0.866667959,5.072496793,12.52398402,5.726252817,12.5469522,6.046532565,6.69896163,10.33227315,10.62777059,19.04664611,17.32756373,26.95289625,21.62447807,14.10332825,22.62806083,8.813527743,3.818566728,2.541356245,2.808910245,3.403707302,4.983188541,7.174610297,15.53701533,6.81001814,8.137195547,10.67785583,11.68431903,13.62399065,15.70570122,14.19009866,12.53664794,11.25184346,10.29116564,8.422811576,7.959869218,9.049884268,,
Palau,PLW,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018824909,0.043373736,0.066734309,0.101600194,0.35122022,0.297549548,0.562806046,0.55745521,0.242438191,0.187708936,0.40344422,,,0.295164015,0.081755019,0.307579259,0.003957314,,,,,
Poland,POL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097074961,0.442032051,2.056471337,4.699033553,1.946051317,3.4606953,4.659114498,5.079365597,6.319689558,11.87984922,5.330836641,1.628835431,3.564273848,6.979578138,8.571516443,15.44677038,21.01736078,9.686836836,12.87792631,14.59741524,13.93359405,12.16169988,14.07872943,10.72096518,11.03050197,9.710039143,12.96160005,9.298579879,8.454603412,13.91930511,,
Pre-demographic dividend,PRE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275377095,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.522583158,4.994049407,3.566058596,5.772563666,16.99476059,40.52046627,29.93853814,46.86510654,22.43845264,16.7364482,14.46586772,19.59895132,18.1116998,31.63356161,57.13263249,28.81684722,18.29814826,22.53188162,14.54220882,12.22626563,17.21160887,20.35852984,,,,,,,,
Paraguay,PRY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211870685,0.303829277,0.194777325,0.165542147,0.135338972,,0.161256028,0.130623395,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49625398,3.109699555,1.32077828,0.899094437,1.042086694,3.089874215,18.39358527,8.638258886,10.92972471,11.71673233,5.119284663,3.862418014,2.703980833,1.98977753,1.778328586,2.529789774,2.292948957,2.894829086,2.908358135,2.17176806,1.598564216,1.223884056,,
Pacific island small states,PSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.211876702,6.977448379,6.341271965,7.86911953,7.207898742,9.443173104,10.32080809,9.417413691,15.47180389,18.80471149,25.28720465,34.00112507,48.63007079,38.6292949,41.36323706,30.05452105,23.94472574,22.40412187,31.4120294,33.44148537,36.46317055,44.25814319,62.47935578,81.15696499,113.0417097,166.1685239,123.1085614,95.2378935,86.70884782,95.48177191,117.7896249,141.6817875,190.1667637,177.5339096,135.4613894,135.9417181,138.4879252,109.5641976,115.2953557,127.417014,156.5830757,155.1438919,149.0405153,127.0642735,93.60936482,,,
French Polynesia,PYF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08897753,37.5603259,41.8031292,25.8891889,14.70681011,13.65433665,10.38892905,10.34813763,26.53888546,14.93271091,12.49316156,11.37820031,10.35267111,7.564259289,16.04746985,,
Romania,ROU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669567299,0.362767811,0.280893276,0.151716313,0.258694636,0.310427525,0.381757142,1.104654668,1.443887005,1.315039231,1.596385491,0.571601339,0.947506321,0.986659016,1.521258265,1.119671527,0.782151746,0.776476214,0.989117153,0.92884236,1.118911128,1.000698557,0.814488064,1.167011719,,
Russian Federation,RUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.198144012,13.79782088,18.52524176,20.08296921,19.35634923,58.85749304,98.25481898,69.54357409,41.74471038,33.23801457,27.08956138,15.41079896,10.27319668,7.766923065,8.604194579,10.93201001,9.243726302,8.879964964,10.67389691,18.52510921,,
Rwanda,RWA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048133025,,,
South Asia,SAS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46565386,40.00870846,37.10966152,45.24619123,55.88571081,57.99681734,63.46999198,78.78690674,70.55789384,64.04170267,52.89578136,33.6581949,28.6004548,24.51897766,30.41322884,34.29784843,31.15013309,40.5878979,42.09791121,39.67396836,62.68334784,,
Saudi Arabia,SAU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10562642,18.81697573,73.70294618,182.7845186,335.9725712,372.2599084,163.9436692,100.6790849,78.09637394,38.0931711,43.07138444,68.90588129,48.07260842,74.01352317,65.26531644,46.00307494,30.54297133,27.11812616,26.32864567,66.1089759,,
Sudan,SDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,11.43389212,30.64577427,44.98481168,15.03955511,31.41905513,19.45683195,7.546302972,14.42802302,34.52529075,18.21743623,46.33067787,58.29294956,39.7739726,36.26591459,137.727714,120.6165539,72.82811706,62.57437806,74.04564096,68.25011454,124.4760938,99.03884973,79.1742942,68.13151998,96.61032966,96.33022582,91.24906738,125.0675529,210.724613,130.6848196,130.739984,127.5173951,98.32825472,88.36111629,90.62311534,63.71223039,64.29590758,58.94504909,63.97591124,58.2496639,30.30593708,,,
Solomon Islands,SLB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188888761,0.064240997,0.137709337,0.319960628,0.694415164,0.689799907,2.498091246,1.674586999,2.450725941,5.026650032,7.164347993,2.274504661,1.507675735,0.750774722,0.776805681,0.555539484,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12680624,4.623233131,7.044483417,10.43373368,12.70167332,25.4582945,,13.15885657,,,18.60341445,20.98520777,27.74260981,,,,,,,,,,,,,,,,
South Sudan,SSD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12680624,4.623233131,7.044483417,10.43373368,12.70167332,25.4582945,,13.15885657,,,18.60341445,20.98520777,27.74260981,,,,,,,,,,,,,,,,
Small states,SST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016343156,0.866441264,3.230244856,9.336066494,8.549763942,3.389603354,1.569082117,1.826105587,3.096938703,2.495623354,1.591007147,1.306638913,0.105717799,0.140601585,0.036123567,0.020896134,0.195393022,0.338866157,0.453160359,0.081311526,0.05453063,0.010094931,,,,,,,,
